EmployeeID,Attrition,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Data
5112951.0,1.0,35.0,Rarely,Sales,11.0,CA,Male,55.0,4.0,2.0,Senior Manager,5.0,1.0,9.0,0.0,22.0,15.0,6.0,0.0,Married,25306.0,train
5112952.0,0.0,31.0,Rarely,Analytics,5.0,Statistics,Male,61.0,4.0,4.0,Manager,2.0,0.0,2.0,0.0,25.0,12.0,11.0,9.0,Divorced,20152.0,train
5112953.0,1.0,35.0,No,Analytics,19.0,Engineer,Male,57.0,5.0,5.0,Executive,5.0,1.0,2.0,1.0,29.0,6.0,4.0,1.0,Married,18307.0,train
5112954.0,1.0,31.0,Yes,Analytics,30.0,CA,Male,71.0,4.0,3.0,Executive,4.0,0.0,0.0,0.0,16.0,6.0,1.0,4.0,Single,20229.0,train
5112955.0,0.0,53.0,Rarely,Sales,9.0,Marketing Diploma,Male,73.0,3.0,2.0,AVP,1.0,1.0,5.0,0.0,19.0,28.0,2.0,2.0,Married,26836.0,train
5112956.0,1.0,32.0,Rarely,Marketing,21.0,MBA,Male,61.0,1.0,5.0,Executive,5.0,0.0,1.0,0.0,23.0,3.0,1.0,3.0,Married,18956.0,train
5112957.0,0.0,28.0,Rarely,Analytics,7.0,Statistics,Male,78.0,3.0,3.0,Executive,3.0,0.0,2.0,0.0,17.0,6.0,1.0,4.0,Married,18517.0,train
5112958.0,0.0,26.0,Rarely,Sales,16.0,CA,Male,42.0,3.0,5.0,Executive,3.0,1.0,2.0,0.0,17.0,8.0,1.0,7.0,Married,18096.0,train
5112959.0,1.0,36.0,Rarely,Analytics,9.0,Statistics,Female,43.0,1.0,4.0,Executive,5.0,1.0,1.0,0.0,21.0,18.0,15.0,14.0,Single,17743.0,train
5112960.0,1.0,36.0,No,Analytics,17.0,Engineer,Male,59.0,5.0,2.0,Executive,5.0,0.0,1.0,1.0,28.0,5.0,3.0,0.0,Married,17307.0,train
5112961.0,0.0,37.0,Rarely,Sales,6.0,CA,Female,66.0,4.0,5.0,Senior Manager,1.0,1.0,1.0,0.0,25.0,11.0,4.0,5.0,Married,23644.0,train
5112962.0,0.0,28.0,Yes,Analytics,3.0,Statistics,Male,52.0,4.0,5.0,Executive,2.0,1.0,1.0,1.0,17.0,2.0,2.0,3.0,Divorced,20229.0,train
5112963.0,1.0,38.0,Rarely,Analytics,3.0,CA,Male,51.0,3.0,5.0,Manager,4.0,1.0,4.0,0.0,16.0,7.0,1.0,4.0,Married,19855.0,train
5112964.0,1.0,36.0,Rarely,Analytics,17.0,Other,Male,41.0,4.0,4.0,Executive,4.0,0.0,2.0,1.0,30.0,6.0,1.0,3.0,Married,19743.0,train
5112965.0,1.0,29.0,Rarely,Analytics,8.0,Engineer,Male,39.0,3.0,3.0,Executive,3.0,1.0,3.0,1.0,18.0,10.0,7.0,7.0,Married,18339.0,train
5112966.0,0.0,48.0,Rarely,Sales,30.0,CA,Female,61.0,3.0,3.0,Senior Manager,3.0,1.0,3.0,0.0,26.0,15.0,0.0,0.0,Married,27504.0,train
5112967.0,0.0,60.0,No,Marketing,5.0,MBA,Female,34.0,4.0,5.0,VP,1.0,0.0,10.0,0.0,27.0,31.0,3.0,3.0,Married,34844.0,train
5112968.0,0.0,38.0,Yes,Analytics,30.0,Statistics,Female,59.0,3.0,1.0,Manager,2.0,1.0,1.0,0.0,16.0,10.0,9.0,9.0,Single,17406.0,train
5112969.0,0.0,37.0,Rarely,Marketing,11.0,Statistics,Male,79.0,4.0,2.0,Executive,5.0,0.0,1.0,0.0,27.0,7.0,1.0,4.0,Divorced,18342.0,train
5112970.0,0.0,37.0,Rarely,Sales,17.0,Marketing Diploma,Male,66.0,4.0,1.0,Manager,3.0,1.0,4.0,0.0,24.0,10.0,0.0,0.0,Married,21334.0,train
5112971.0,0.0,37.0,Rarely,Analytics,6.0,CA,Male,61.0,3.0,4.0,Manager,1.0,1.0,7.0,0.0,21.0,10.0,0.0,4.0,Married,21347.0,train
5112972.0,1.0,28.0,No,Analytics,25.0,Engineer,Male,72.0,4.0,2.0,Senior Manager,5.0,0.0,1.0,0.0,17.0,10.0,1.0,9.0,Single,23722.0,train
5112973.0,0.0,42.0,Rarely,Analytics,8.0,CA,Female,59.0,1.0,4.0,Manager,4.0,0.0,6.0,1.0,21.0,18.0,0.0,0.0,Married,17372.0,train
5112974.0,1.0,36.0,Rarely,Sales,22.0,Other,Male,37.0,4.0,1.0,Executive,4.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,Single,17121.0,train
5112975.0,0.0,47.0,No,Analytics,15.0,Engineer,Male,64.0,3.0,2.0,Manager,4.0,1.0,8.0,0.0,23.0,16.0,1.0,7.0,Married,20467.0,train
5112976.0,1.0,28.0,Rarely,Sales,5.0,Marketing Diploma,Male,57.0,3.0,3.0,Executive,5.0,0.0,1.0,0.0,17.0,6.0,1.0,3.0,Married,19041.0,train
5112977.0,0.0,27.0,Yes,Analytics,11.0,Statistics,Male,32.0,3.0,1.0,Senior Manager,5.0,0.0,1.0,0.0,26.0,9.0,1.0,7.0,Married,23793.0,train
5112978.0,0.0,23.0,Rarely,Analytics,11.0,CA,Male,79.0,2.0,2.0,Executive,3.0,0.0,1.0,0.0,23.0,2.0,0.0,2.0,Single,18505.0,train
5112979.0,1.0,24.0,Rarely,Analytics,11.0,CA,Male,65.0,4.0,2.0,Executive,3.0,0.0,2.0,1.0,17.0,6.0,2.0,3.0,Single,19989.0,train
5112980.0,1.0,36.0,Rarely,Analytics,9.0,Other,Male,77.0,5.0,2.0,Executive,5.0,0.0,1.0,1.0,16.0,7.0,0.0,7.0,Divorced,17119.0,train
5112981.0,1.0,50.0,Rarely,Sales,14.0,Marketing Diploma,Female,45.0,3.0,4.0,Senior Manager,2.0,0.0,2.0,0.0,24.0,10.0,8.0,8.0,Divorced,23654.0,train
5112982.0,0.0,35.0,Rarely,Sales,13.0,Statistics,Female,59.0,3.0,4.0,Executive,3.0,0.0,2.0,1.0,25.0,2.0,1.0,1.0,Divorced,18220.0,train
5112983.0,0.0,55.0,Rarely,Analytics,25.0,CA,Female,63.0,3.0,1.0,AVP,3.0,0.0,4.0,0.0,31.0,37.0,5.0,8.0,Married,33426.0,train
5112984.0,0.0,43.0,Yes,Analytics,11.0,Statistics,Female,59.0,3.0,4.0,Executive,2.0,0.0,0.0,0.0,24.0,9.0,1.0,7.0,Single,17455.0,train
5112985.0,0.0,41.0,Rarely,Analytics,13.0,Statistics,Male,46.0,3.0,2.0,Executive,1.0,1.0,3.0,1.0,16.0,6.0,0.0,0.0,Married,19766.0,train
5112986.0,1.0,32.0,Rarely,Analytics,25.0,CA,Male,70.0,3.0,3.0,Manager,3.0,1.0,2.0,1.0,21.0,11.0,7.0,8.0,Married,22179.0,train
5112987.0,1.0,30.0,Rarely,Analytics,21.0,CA,Male,58.0,4.0,3.0,Executive,1.0,1.0,2.0,1.0,19.0,5.0,1.0,2.0,Single,18389.0,train
5112988.0,1.0,51.0,Rarely,Sales,31.0,Marketing Diploma,Male,41.0,4.0,3.0,Senior Manager,5.0,1.0,5.0,1.0,19.0,21.0,3.0,1.0,Married,26854.0,train
5112989.0,0.0,40.0,Yes,Analytics,12.0,Engineer,Female,73.0,3.0,4.0,Manager,3.0,1.0,1.0,0.0,16.0,10.0,9.0,4.0,Married,21323.0,train
5112990.0,0.0,36.0,Rarely,Analytics,4.0,Statistics,Male,70.0,4.0,4.0,Executive,1.0,0.0,3.0,0.0,22.0,7.0,0.0,0.0,Married,17177.0,train
5112991.0,0.0,39.0,Rarely,Sales,3.0,Statistics,Male,61.0,4.0,2.0,Executive,5.0,0.0,5.0,0.0,20.0,21.0,1.0,3.0,Single,18858.0,train
5112992.0,0.0,29.0,Rarely,Analytics,12.0,CA,Female,79.0,3.0,1.0,Executive,3.0,1.0,6.0,0.0,24.0,7.0,3.0,3.0,Married,18377.0,train
5112993.0,0.0,42.0,No,Analytics,24.0,Statistics,Male,37.0,4.0,5.0,Manager,3.0,0.0,1.0,0.0,17.0,20.0,3.0,7.0,Single,19332.0,train
5112994.0,0.0,39.0,Rarely,Analytics,5.0,Statistics,Male,47.0,3.0,2.0,Executive,2.0,1.0,6.0,1.0,17.0,7.0,2.0,3.0,Single,19944.0,train
5112995.0,1.0,28.0,Rarely,Analytics,3.0,CA,Male,54.0,5.0,3.0,Executive,2.0,1.0,5.0,1.0,18.0,5.0,2.0,2.0,Divorced,18464.0,train
5112996.0,0.0,40.0,Rarely,Analytics,3.0,CA,Male,49.0,3.0,3.0,VP,3.0,0.0,0.0,0.0,24.0,22.0,3.0,9.0,Married,34436.0,train
5112997.0,0.0,43.0,Yes,Analytics,29.0,CA,Female,72.0,2.0,1.0,Executive,3.0,1.0,4.0,0.0,17.0,18.0,1.0,2.0,Single,19739.0,train
5112998.0,0.0,35.0,Rarely,Sales,1.0,Marketing Diploma,Male,64.0,3.0,2.0,Senior Manager,4.0,1.0,1.0,0.0,18.0,10.0,0.0,6.0,Divorced,22295.0,train
5112999.0,0.0,28.0,Rarely,Analytics,1.0,CA,Female,67.0,3.0,1.0,Executive,5.0,1.0,1.0,0.0,30.0,3.0,1.0,2.0,Married,18591.0,train
5113000.0,0.0,46.0,Rarely,Analytics,1.0,CA,Male,40.0,3.0,5.0,VP,2.0,0.0,9.0,0.0,22.0,23.0,2.0,2.0,Married,34627.0,train
5113001.0,0.0,38.0,Rarely,Analytics,5.0,CA,Female,57.0,3.0,3.0,Executive,3.0,0.0,7.0,0.0,24.0,7.0,0.0,0.0,Married,18306.0,train
5113002.0,0.0,28.0,Rarely,Analytics,9.0,CA,Male,42.0,3.0,4.0,Executive,2.0,0.0,1.0,0.0,16.0,5.0,0.0,2.0,Divorced,17713.0,train
5113003.0,1.0,40.0,Yes,Analytics,5.0,Statistics,Male,56.0,3.0,4.0,AVP,2.0,1.0,8.0,0.0,17.0,22.0,12.0,6.0,Married,28169.0,train
5113004.0,1.0,36.0,Yes,Sales,10.0,Marketing Diploma,Female,59.0,3.0,5.0,Executive,2.0,0.0,1.0,1.0,19.0,2.0,0.0,2.0,Single,17323.0,train
5113005.0,0.0,42.0,Rarely,Analytics,10.0,Engineer,Female,45.0,1.0,5.0,Executive,3.0,1.0,2.0,0.0,19.0,11.0,1.0,9.0,Divorced,19376.0,train
5113006.0,1.0,42.0,Yes,Sales,13.0,Statistics,Male,44.0,3.0,5.0,AVP,5.0,1.0,0.0,1.0,17.0,22.0,13.0,14.0,Single,28758.0,train
5113007.0,0.0,38.0,No,Marketing,9.0,MBA,Male,80.0,3.0,5.0,Executive,4.0,0.0,5.0,0.0,18.0,13.0,3.0,8.0,Married,17592.0,train
5113008.0,1.0,29.0,Rarely,Analytics,5.0,Statistics,Male,81.0,3.0,5.0,Executive,3.0,0.0,3.0,0.0,17.0,6.0,1.0,1.0,Single,19485.0,train
5113009.0,1.0,35.0,Yes,Marketing,26.0,MBA,Female,45.0,3.0,4.0,Senior Manager,5.0,1.0,10.0,1.0,21.0,12.0,1.0,3.0,Married,25950.0,train
5113010.0,0.0,49.0,No,Analytics,19.0,Statistics,Male,62.0,3.0,3.0,Manager,2.0,1.0,1.0,1.0,20.0,7.0,1.0,7.0,Married,21804.0,train
5113011.0,1.0,29.0,Rarely,Sales,16.0,Marketing Diploma,Female,56.0,3.0,5.0,Manager,3.0,0.0,4.0,1.0,17.0,7.0,3.0,3.0,Single,25854.0,train
5113012.0,1.0,26.0,Rarely,Analytics,17.0,CA,Male,59.0,3.0,5.0,Executive,4.0,1.0,2.0,1.0,18.0,5.0,0.0,2.0,Married,17373.0,train
5113013.0,0.0,58.0,Rarely,Sales,32.0,Marketing Diploma,Male,58.0,4.0,4.0,AVP,1.0,1.0,4.0,0.0,18.0,33.0,1.0,1.0,Married,30118.0,train
5113014.0,0.0,35.0,Yes,Sales,12.0,Marketing Diploma,Male,54.0,3.0,5.0,Manager,2.0,1.0,1.0,0.0,16.0,5.0,0.0,2.0,Married,19968.0,train
5113015.0,1.0,31.0,Rarely,Sales,4.0,Statistics,Male,66.0,4.0,5.0,Manager,5.0,1.0,2.0,0.0,17.0,11.0,7.0,8.0,Married,25714.0,train
5113016.0,0.0,55.0,Rarely,Sales,27.0,Marketing Diploma,Male,60.0,4.0,2.0,VP,1.0,1.0,1.0,0.0,26.0,36.0,2.0,13.0,Married,34586.0,train
5113017.0,1.0,41.0,Rarely,Sales,28.0,Marketing Diploma,Male,59.0,4.0,3.0,Senior Manager,4.0,0.0,3.0,1.0,18.0,10.0,2.0,1.0,Single,25094.0,train
5113018.0,0.0,55.0,Rarely,Analytics,5.0,Statistics,Male,30.0,3.0,2.0,Manager,3.0,1.0,0.0,1.0,21.0,4.0,1.0,3.0,Divorced,19035.0,train
5113019.0,0.0,28.0,Rarely,Sales,12.0,Marketing Diploma,Male,46.0,3.0,1.0,Manager,1.0,0.0,2.0,0.0,20.0,8.0,1.0,8.0,Single,20105.0,train
5113020.0,0.0,27.0,No,Sales,1.0,Marketing Diploma,Male,73.0,3.0,2.0,Manager,4.0,0.0,0.0,1.0,18.0,10.0,1.0,4.0,Divorced,21349.0,train
5113021.0,0.0,39.0,Rarely,Marketing,4.0,MBA,Female,44.0,2.0,1.0,Manager,4.0,0.0,9.0,0.0,20.0,10.0,3.0,6.0,Divorced,21389.0,train
5113022.0,0.0,30.0,Rarely,Analytics,31.0,Statistics,Female,65.0,3.0,5.0,Executive,1.0,0.0,5.0,0.0,28.0,12.0,2.0,8.0,Married,18514.0,train
5113023.0,0.0,39.0,Rarely,Sales,17.0,Statistics,Male,82.0,3.0,5.0,Manager,4.0,0.0,1.0,0.0,17.0,11.0,8.0,8.0,Married,25924.0,train
5113024.0,0.0,36.0,No,Analytics,24.0,CA,Male,67.0,3.0,1.0,Manager,4.0,0.0,4.0,0.0,17.0,17.0,1.0,2.0,Married,17042.0,train
5113025.0,0.0,31.0,Rarely,Analytics,12.0,Statistics,Male,59.0,3.0,3.0,Executive,2.0,1.0,3.0,1.0,24.0,8.0,0.0,2.0,Divorced,17356.0,train
5113026.0,1.0,34.0,Rarely,Analytics,17.0,CA,Male,60.0,3.0,5.0,Executive,1.0,1.0,6.0,1.0,19.0,9.0,1.0,5.0,Married,18436.0,train
5113027.0,0.0,40.0,Yes,Analytics,3.0,CA,Female,38.0,1.0,3.0,Manager,4.0,1.0,1.0,0.0,29.0,8.0,3.0,7.0,Divorced,19244.0,train
5113028.0,0.0,34.0,No,Sales,25.0,Marketing Diploma,Male,67.0,3.0,1.0,Manager,4.0,1.0,1.0,0.0,19.0,9.0,1.0,8.0,Divorced,22146.0,train
5113029.0,0.0,37.0,No,Analytics,21.0,Statistics,Male,80.0,3.0,4.0,Manager,2.0,0.0,3.0,0.0,26.0,19.0,1.0,10.0,Single,23779.0,train
5113030.0,0.0,26.0,No,Analytics,8.0,Statistics,Male,57.0,1.0,1.0,Manager,5.0,0.0,2.0,0.0,18.0,7.0,2.0,6.0,Married,20000.0,train
5113031.0,0.0,32.0,Rarely,Analytics,3.0,Statistics,Male,70.0,4.0,4.0,Executive,5.0,0.0,2.0,0.0,18.0,5.0,4.0,3.0,Married,18218.0,train
5113032.0,0.0,40.0,Rarely,Analytics,15.0,CA,Male,68.0,3.0,2.0,Manager,4.0,0.0,5.0,0.0,27.0,10.0,2.0,1.0,Married,21295.0,train
5113033.0,0.0,31.0,Rarely,Sales,3.0,Statistics,Male,77.0,3.0,4.0,Manager,1.0,1.0,4.0,1.0,18.0,10.0,0.0,5.0,Single,21582.0,train
5113034.0,1.0,36.0,Yes,Sales,27.0,Statistics,Male,75.0,5.0,5.0,Executive,2.0,0.0,2.0,1.0,20.0,2.0,2.0,1.0,Single,17118.0,train
5113035.0,1.0,34.0,Rarely,Analytics,13.0,CA,Male,40.0,5.0,4.0,Executive,1.0,0.0,8.0,0.0,19.0,9.0,2.0,4.0,Married,19408.0,train
5113036.0,1.0,27.0,Rarely,Sales,11.0,Engineer,Male,40.0,4.0,1.0,Manager,5.0,1.0,7.0,0.0,23.0,10.0,2.0,3.0,Single,21326.0,train
5113037.0,0.0,56.0,Rarely,Analytics,11.0,CA,Female,35.0,3.0,1.0,AVP,3.0,1.0,3.0,1.0,20.0,22.0,1.0,3.0,Married,30756.0,train
5113038.0,0.0,35.0,Yes,Analytics,3.0,CA,Female,37.0,3.0,5.0,Manager,4.0,1.0,5.0,0.0,16.0,10.0,1.0,2.0,Single,19425.0,train
5113039.0,0.0,44.0,Rarely,Sales,1.0,Marketing Diploma,Female,75.0,3.0,5.0,Manager,5.0,1.0,5.0,1.0,26.0,9.0,1.0,3.0,Married,20454.0,train
5113040.0,0.0,22.0,Rarely,Analytics,9.0,Statistics,Male,59.0,5.0,2.0,Executive,5.0,0.0,1.0,0.0,20.0,4.0,1.0,1.0,Married,17451.0,train
5113041.0,0.0,54.0,Yes,Analytics,21.0,Statistics,Female,31.0,3.0,5.0,Manager,3.0,0.0,3.0,0.0,17.0,20.0,0.0,3.0,Single,19869.0,train
5113042.0,0.0,55.0,Yes,Analytics,3.0,Statistics,Male,65.0,3.0,5.0,Senior Manager,4.0,1.0,3.0,0.0,23.0,23.0,1.0,2.0,Divorced,25976.0,train
5113043.0,1.0,36.0,Rarely,Marketing,14.0,MBA,Male,59.0,4.0,4.0,Executive,5.0,1.0,4.0,1.0,20.0,4.0,2.0,0.0,Married,17335.0,train
5113044.0,1.0,27.0,Yes,Marketing,20.0,Statistics,Female,60.0,3.0,5.0,Executive,3.0,1.0,1.0,1.0,17.0,9.0,2.0,3.0,Married,18741.0,train
5113045.0,1.0,32.0,Yes,Analytics,32.0,CA,Male,73.0,4.0,4.0,Executive,4.0,0.0,1.0,0.0,17.0,7.0,2.0,5.0,Single,19479.0,train
5113046.0,0.0,22.0,Rarely,Analytics,9.0,CA,Male,69.0,3.0,1.0,Executive,3.0,0.0,0.0,0.0,25.0,3.0,2.0,2.0,Divorced,17773.0,train
5113047.0,1.0,26.0,Rarely,Analytics,7.0,Engineer,Male,34.0,3.0,2.0,Executive,2.0,0.0,2.0,1.0,21.0,8.0,6.0,7.0,Divorced,19691.0,train
5113048.0,0.0,44.0,Rarely,Sales,19.0,Marketing Diploma,Female,82.0,3.0,5.0,AVP,2.0,0.0,6.0,1.0,28.0,23.0,2.0,10.0,Divorced,32064.0,train
5113049.0,0.0,36.0,Rarely,Analytics,6.0,CA,Male,60.0,1.0,3.0,Executive,3.0,0.0,2.0,1.0,17.0,7.0,0.0,3.0,Divorced,17127.0,train
5113050.0,0.0,38.0,Rarely,Analytics,1.0,Engineer,Female,80.0,3.0,4.0,Senior Manager,5.0,1.0,1.0,0.0,18.0,15.0,5.0,11.0,Divorced,28582.0,train
5113051.0,1.0,35.0,Rarely,Sales,27.0,CA,Female,42.0,4.0,2.0,Manager,4.0,0.0,1.0,1.0,29.0,17.0,11.0,11.0,Single,20599.0,train
5113052.0,1.0,47.0,Rarely,Sales,12.0,Marketing Diploma,Male,54.0,3.0,4.0,Senior Manager,1.0,1.0,5.0,0.0,17.0,29.0,5.0,4.0,Married,26096.0,train
5113053.0,0.0,38.0,Rarely,Analytics,1.0,Statistics,Female,33.0,2.0,5.0,Manager,2.0,0.0,0.0,0.0,18.0,10.0,1.0,8.0,Single,22625.0,train
5113054.0,0.0,27.0,Rarely,Sales,13.0,CA,Male,48.0,3.0,1.0,Manager,1.0,1.0,2.0,0.0,19.0,6.0,2.0,3.0,Single,20684.0,train
5113055.0,1.0,27.0,Rarely,Analytics,19.0,CA,Male,47.0,3.0,4.0,Executive,4.0,0.0,3.0,1.0,19.0,6.0,1.0,3.0,Married,18373.0,train
5113056.0,0.0,50.0,Rarely,Analytics,29.0,Statistics,Female,43.0,3.0,1.0,AVP,5.0,1.0,4.0,1.0,16.0,25.0,1.0,2.0,Married,31880.0,train
5113057.0,0.0,46.0,Rarely,Sales,1.0,Statistics,Male,56.0,1.0,4.0,AVP,5.0,0.0,1.0,0.0,20.0,27.0,0.0,12.0,Single,32567.0,train
5113058.0,0.0,36.0,Yes,Analytics,7.0,Statistics,Male,80.0,1.0,4.0,Manager,5.0,0.0,3.0,1.0,18.0,9.0,0.0,2.0,Married,20562.0,train
5113059.0,0.0,36.0,Rarely,Marketing,9.0,Statistics,Male,59.0,4.0,2.0,Executive,5.0,0.0,0.0,0.0,26.0,6.0,0.0,3.0,Married,17342.0,train
5113060.0,0.0,47.0,Rarely,Analytics,3.0,Other,Female,33.0,3.0,2.0,AVP,2.0,1.0,1.0,1.0,16.0,26.0,3.0,0.0,Divorced,31752.0,train
5113061.0,1.0,24.0,Rarely,Sales,4.0,Statistics,Female,65.0,3.0,3.0,Manager,3.0,0.0,9.0,0.0,19.0,4.0,2.0,0.0,Single,19577.0,train
5113062.0,0.0,40.0,Rarely,Analytics,3.0,CA,Female,78.0,4.0,4.0,Manager,3.0,0.0,6.0,0.0,27.0,20.0,0.0,0.0,Married,18448.0,train
5113063.0,1.0,36.0,Rarely,Sales,13.0,CA,Male,57.0,4.0,3.0,Senior Manager,5.0,0.0,10.0,0.0,23.0,16.0,7.0,1.0,Married,26306.0,train
5113064.0,0.0,34.0,Rarely,Sales,5.0,CA,Male,65.0,3.0,3.0,Manager,1.0,0.0,2.0,0.0,20.0,7.0,1.0,5.0,Married,21505.0,train
5113065.0,1.0,41.0,Yes,Sales,5.0,Marketing Diploma,Male,56.0,3.0,4.0,Manager,4.0,0.0,1.0,0.0,23.0,8.0,7.0,7.0,Single,24355.0,train
5113066.0,0.0,33.0,Rarely,Analytics,8.0,Statistics,Male,82.0,2.0,5.0,Executive,4.0,1.0,1.0,1.0,18.0,8.0,1.0,6.0,Married,19298.0,train
5113067.0,0.0,57.0,Yes,Sales,9.0,Statistics,Female,58.0,2.0,3.0,AVP,5.0,0.0,10.0,0.0,17.0,37.0,8.0,8.0,Divorced,29212.0,train
5113068.0,0.0,28.0,Yes,Sales,23.0,Statistics,Female,62.0,3.0,1.0,Manager,3.0,0.0,2.0,0.0,20.0,8.0,1.0,8.0,Single,25981.0,train
5113069.0,0.0,24.0,Rarely,Analytics,1.0,Statistics,Male,45.0,4.0,2.0,Manager,3.0,0.0,1.0,0.0,17.0,4.0,1.0,2.0,Single,19617.0,train
5113070.0,1.0,33.0,Rarely,Analytics,5.0,Statistics,Male,59.0,3.0,1.0,Executive,4.0,0.0,2.0,0.0,18.0,2.0,1.0,1.0,Single,17393.0,train
5113071.0,1.0,21.0,Rarely,Analytics,9.0,Other,Female,65.0,3.0,1.0,Executive,2.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,Single,17693.0,train
5113072.0,0.0,29.0,Rarely,Sales,12.0,Statistics,Male,64.0,3.0,3.0,Manager,2.0,1.0,2.0,0.0,22.0,10.0,1.0,8.0,Single,21253.0,train
5113073.0,1.0,43.0,Rarely,Sales,10.0,Marketing Diploma,Female,55.0,5.0,4.0,Manager,3.0,0.0,8.0,0.0,18.0,7.0,1.0,3.0,Single,20346.0,train
5113074.0,0.0,37.0,No,Sales,10.0,CA,Male,69.0,3.0,1.0,Senior Manager,4.0,0.0,1.0,0.0,18.0,9.0,7.0,7.0,Married,23834.0,train
5113075.0,0.0,40.0,Rarely,Sales,24.0,Statistics,Male,46.0,4.0,4.0,Manager,1.0,0.0,4.0,1.0,18.0,9.0,2.0,5.0,Married,22120.0,train
5113076.0,0.0,50.0,Rarely,Analytics,21.0,Statistics,Male,60.0,4.0,1.0,VP,3.0,0.0,2.0,1.0,23.0,32.0,1.0,10.0,Married,35502.0,train
5113077.0,1.0,46.0,Rarely,Sales,10.0,CA,Male,64.0,4.0,2.0,Senior Manager,1.0,1.0,1.0,0.0,21.0,9.0,4.0,7.0,Single,24619.0,train
5113078.0,0.0,28.0,Rarely,Analytics,18.0,CA,Male,79.0,3.0,4.0,Manager,5.0,0.0,1.0,0.0,17.0,10.0,1.0,8.0,Married,19558.0,train
5113079.0,1.0,29.0,Rarely,Analytics,3.0,Statistics,Female,69.0,5.0,4.0,Executive,4.0,0.0,8.0,1.0,19.0,11.0,4.0,8.0,Single,18216.0,train
5113080.0,0.0,29.0,Yes,Sales,3.0,Statistics,Male,44.0,3.0,5.0,Manager,2.0,0.0,1.0,0.0,23.0,10.0,0.0,9.0,Single,19554.0,train
5113081.0,0.0,20.0,Rarely,Analytics,6.0,CA,Female,59.0,3.0,4.0,Executive,4.0,1.0,2.0,0.0,20.0,2.0,1.0,1.0,Single,17483.0,train
5113082.0,0.0,37.0,Rarely,Analytics,11.0,CA,Female,71.0,3.0,4.0,Executive,4.0,0.0,1.0,0.0,16.0,8.0,7.0,3.0,Married,18936.0,train
5113083.0,0.0,23.0,Rarely,Analytics,3.0,Statistics,Male,35.0,4.0,5.0,Manager,1.0,0.0,7.0,0.0,28.0,5.0,1.0,3.0,Married,20775.0,train
5113084.0,0.0,31.0,Rarely,Sales,30.0,Marketing Diploma,Male,61.0,3.0,1.0,Manager,2.0,0.0,8.0,0.0,29.0,10.0,8.0,8.0,Married,21304.0,train
5113085.0,0.0,42.0,Rarely,Analytics,18.0,Statistics,Female,52.0,1.0,4.0,Manager,5.0,0.0,3.0,1.0,18.0,10.0,0.0,2.0,Single,21545.0,train
5113086.0,0.0,43.0,Yes,Analytics,28.0,Statistics,Female,53.0,3.0,2.0,Senior Manager,5.0,1.0,8.0,0.0,16.0,18.0,0.0,1.0,Married,25820.0,train
5113087.0,0.0,35.0,Rarely,Analytics,9.0,CA,Female,53.0,4.0,4.0,Executive,5.0,1.0,1.0,0.0,16.0,6.0,1.0,1.0,Single,17559.0,train
5113088.0,1.0,26.0,Rarely,Analytics,6.0,CA,Male,63.0,3.0,3.0,Executive,5.0,0.0,6.0,0.0,19.0,7.0,1.0,3.0,Divorced,20031.0,train
5113089.0,0.0,51.0,No,Analytics,5.0,Statistics,Male,70.0,3.0,5.0,AVP,5.0,1.0,2.0,0.0,17.0,32.0,15.0,8.0,Married,33924.0,train
5113090.0,0.0,25.0,Rarely,Sales,11.0,Statistics,Male,57.0,3.0,3.0,Manager,2.0,1.0,0.0,0.0,19.0,5.0,1.0,1.0,Single,19950.0,train
5113091.0,1.0,30.0,Rarely,Analytics,9.0,Engineer,Female,58.0,3.0,1.0,Executive,5.0,1.0,5.0,1.0,16.0,8.0,0.0,4.0,Single,17657.0,train
5113092.0,0.0,34.0,Yes,Analytics,4.0,Statistics,Male,45.0,3.0,5.0,Manager,2.0,1.0,0.0,0.0,20.0,7.0,0.0,4.0,Single,22756.0,train
5113093.0,1.0,30.0,Rarely,Sales,12.0,Marketing Diploma,Female,54.0,5.0,2.0,Executive,4.0,1.0,2.0,0.0,19.0,3.0,3.0,3.0,Single,18760.0,train
5113094.0,0.0,38.0,Yes,Analytics,9.0,Statistics,Male,57.0,1.0,4.0,Executive,3.0,1.0,1.0,0.0,16.0,4.0,0.0,3.0,Married,17610.0,train
5113095.0,0.0,35.0,No,Analytics,3.0,CA,Male,60.0,3.0,3.0,Manager,1.0,0.0,2.0,0.0,19.0,15.0,1.0,7.0,Married,20762.0,train
5113096.0,1.0,37.0,Rarely,Analytics,12.0,CA,Female,61.0,5.0,3.0,Manager,4.0,1.0,5.0,0.0,20.0,15.0,0.0,0.0,Divorced,19777.0,train
5113097.0,1.0,49.0,Yes,Sales,10.0,CA,Female,67.0,3.0,4.0,Executive,3.0,0.0,3.0,1.0,17.0,20.0,8.0,8.0,Married,18655.0,train
